,UF,FX_ANO_CADASTRO_FAM,FX_RFPC,CO_PRINCIPAL_TRAB_MEMB,CO_SABE_LER_ESCREVER_MEMB,SIT_ATUALIZACAO,REG,IDADE
11578,PE,3,4,1.0,1.0,0,562,44.490179276053105
11579,PE,3,4,1.0,1.0,1,334,45.557988104150716
11580,PE,3,4,1.0,2.0,0,40,55.350641025641025
11581,PE,3,4,1.0,2.0,1,23,51.979166666666664
11582,PE,3,4,2.0,1.0,0,101,51.76577380952381
11583,PE,3,4,2.0,1.0,1,52,54.26410256410257
11584,PE,3,4,2.0,2.0,0,39,62.563397129186605
11585,PE,3,4,2.0,2.0,1,24,61.19444444444444
11586,PE,3,4,3.0,1.0,0,430,41.5993949418368
11587,PE,3,4,3.0,1.0,1,210,39.40898868507977
11588,PE,3,4,3.0,2.0,0,23,46.357142857142854
11589,PE,3,4,3.0,2.0,1,7,51.142857142857146
11590,PE,3,4,4.0,1.0,0,1590,40.411956736950934
11591,PE,3,4,4.0,1.0,1,772,39.132040997073176
11592,PE,3,4,4.0,2.0,0,109,48.543063397954704
11593,PE,3,4,4.0,2.0,1,34,46.51449275362319
11594,PE,3,4,5.0,1.0,0,18,43.13095238095239
11595,PE,3,4,5.0,1.0,1,9,45.0
11596,PE,3,4,5.0,2.0,0,1,52.0
11597,PE,3,4,5.0,2.0,1,2,59.0
11598,PE,3,4,6.0,1.0,0,77,41.009313725490195
11599,PE,3,4,6.0,1.0,1,37,44.3838141025641
11600,PE,3,4,6.0,2.0,0,12,48.888888888888886
11601,PE,3,4,6.0,2.0,1,3,57.333333333333336
11602,PE,3,4,7.0,1.0,0,172,59.962181224376344
11603,PE,3,4,7.0,1.0,1,96,58.84515306122449
11604,PE,3,4,7.0,2.0,0,119,69.08431594860166
11605,PE,3,4,7.0,2.0,1,42,63.35392857142857
11606,PE,3,4,8.0,1.0,0,821,47.1829382408386
11607,PE,3,4,8.0,1.0,1,438,44.461006638427726
11608,PE,3,4,8.0,2.0,0,43,47.375
11609,PE,3,4,8.0,2.0,1,25,46.27272727272727
11610,PE,3,4,9.0,1.0,0,12,46.15
11611,PE,3,4,9.0,1.0,1,6,50.1
11612,PE,3,4,9.0,2.0,0,2,51.5
11613,PE,3,4,10.0,1.0,0,10,31.25
11614,PE,3,4,10.0,1.0,1,6,31.5
11615,PE,3,4,10.0,2.0,0,1,35.0
11616,PE,3,4,10.0,2.0,1,1,26.0
11617,PE,3,4,11.0,1.0,0,12,24.523809523809522
11618,PE,3,4,11.0,1.0,1,3,20.0
11619,PE,4,1,1.0,1.0,0,63297,34.06485271440803
11620,PE,4,1,1.0,1.0,1,75242,33.37584743742601
11621,PE,4,1,1.0,2.0,0,5104,44.40894933547596
11622,PE,4,1,1.0,2.0,1,6813,43.06677561241537
11623,PE,4,1,2.0,1.0,0,9598,36.24135108920887
11624,PE,4,1,2.0,1.0,1,21115,34.64519573996623
11625,PE,4,1,2.0,2.0,0,1870,47.05263788767919
11626,PE,4,1,2.0,2.0,1,3497,44.882974035301785
11627,PE,4,1,3.0,1.0,0,842,33.50685815953818
11628,PE,4,1,3.0,1.0,1,1023,31.874292584106033
11629,PE,4,1,3.0,2.0,0,60,40.252604166666664
11630,PE,4,1,3.0,2.0,1,79,40.16912698412698
11631,PE,4,1,4.0,1.0,0,1090,34.08703944601417
11632,PE,4,1,4.0,1.0,1,885,32.91801958558076
11633,PE,4,1,4.0,2.0,0,48,38.528711484593835
11634,PE,4,1,4.0,2.0,1,36,36.669642857142854
11635,PE,4,1,5.0,1.0,0,381,33.02126076926144
11636,PE,4,1,5.0,1.0,1,389,33.27565518161121
11637,PE,4,1,5.0,2.0,0,20,42.635714285714286
11638,PE,4,1,5.0,2.0,1,29,43.43055555555556
11639,PE,4,1,6.0,1.0,0,36,34.89492753623188
11640,PE,4,1,6.0,1.0,1,36,36.695512820512825
11641,PE,4,1,6.0,2.0,0,3,34.666666666666664
11642,PE,4,1,7.0,1.0,0,1774,36.52309656483687
11643,PE,4,1,7.0,1.0,1,4809,34.36666817197208
11644,PE,4,1,7.0,2.0,0,379,49.54153463764998
11645,PE,4,1,7.0,2.0,1,733,45.52523973574887
11646,PE,4,1,8.0,1.0,0,126,36.65655737704918
11647,PE,4,1,8.0,1.0,1,153,36.45658457703912
11648,PE,4,1,8.0,2.0,0,7,49.916666666666664
11649,PE,4,1,8.0,2.0,1,7,39.57142857142857
11650,PE,4,1,9.0,1.0,0,9,30.0
11651,PE,4,1,9.0,1.0,1,3,37.666666666666664
11652,PE,4,1,9.0,2.0,0,1,32.0
11653,PE,4,1,10.0,1.0,0,88,29.47788578088578
11654,PE,4,1,10.0,1.0,1,36,28.165079365079368
11655,PE,4,1,10.0,2.0,0,4,26.5
11656,PE,4,1,11.0,1.0,0,83,24.312111801242235
11657,PE,4,1,11.0,1.0,1,42,20.98308270676692
11658,PE,4,1,11.0,2.0,0,2,25.5
11659,PE,4,2,1.0,1.0,0,13567,38.30650710100428
11660,PE,4,2,1.0,1.0,1,10892,37.45839179155193
11661,PE,4,2,1.0,2.0,0,809,47.87763470928555
11662,PE,4,2,1.0,2.0,1,587,47.24850431216926
11663,PE,4,2,2.0,1.0,0,582,41.15757560632949
11664,PE,4,2,2.0,1.0,1,457,39.787991560043
11665,PE,4,2,2.0,2.0,0,130,50.86164835164835
11666,PE,4,2,2.0,2.0,1,73,47.996511627906976
11667,PE,4,2,3.0,1.0,0,523,35.5725082008538
11668,PE,4,2,3.0,1.0,1,487,33.46073599558575
11669,PE,4,2,3.0,2.0,0,22,43.785714285714285
11670,PE,4,2,3.0,2.0,1,26,32.282051282051285
11671,PE,4,2,4.0,1.0,0,1278,35.30906030318428
11672,PE,4,2,4.0,1.0,1,763,33.93619439520383
11673,PE,4,2,4.0,2.0,0,52,41.238888888888894
11674,PE,4,2,4.0,2.0,1,33,40.35606060606061
11675,PE,4,2,5.0,1.0,0,91,38.739652906617195
11676,PE,4,2,5.0,1.0,1,74,39.55284380305603
11677,PE,4,2,5.0,2.0,0,4,45.5
11678,PE,4,2,5.0,2.0,1,3,37.666666666666664
11679,PE,4,2,6.0,1.0,0,61,38.81645299145299
11680,PE,4,2,6.0,1.0,1,41,35.088
11681,PE,4,2,6.0,2.0,0,3,35.333333333333336
11682,PE,4,2,6.0,2.0,1,1,42.0
11683,PE,4,2,7.0,1.0,0,57,43.373070607553366
11684,PE,4,2,7.0,1.0,1,108,39.97195827048768
11685,PE,4,2,7.0,2.0,0,17,54.52272727272727
11686,PE,4,2,7.0,2.0,1,16,44.833333333333336
11687,PE,4,2,8.0,1.0,0,173,40.137433862433866
11688,PE,4,2,8.0,1.0,1,131,36.35119047619048
11689,PE,4,2,8.0,2.0,0,4,37.0
11690,PE,4,2,8.0,2.0,1,8,40.5
11691,PE,4,2,9.0,1.0,0,9,39.3125
11692,PE,4,2,9.0,1.0,1,4,35.0
11693,PE,4,2,10.0,1.0,0,102,27.8811537999038
11694,PE,4,2,10.0,1.0,1,30,27.84201388888889
11695,PE,4,2,10.0,2.0,0,1,23.0
11696,PE,4,2,10.0,2.0,1,1,22.0
11697,PE,4,2,11.0,1.0,0,74,22.719459706959707
11698,PE,4,2,11.0,1.0,1,38,20.845238095238095
11699,PE,4,2,11.0,2.0,0,1,26.0
11700,PE,4,3,1.0,1.0,0,16823,41.148958715081584
11701,PE,4,3,1.0,1.0,1,8286,39.946043062708
11702,PE,4,3,1.0,2.0,0,956,47.445215843096825
11703,PE,4,3,1.0,2.0,1,495,48.275950403957125
11704,PE,4,3,2.0,1.0,0,968,45.37995015612304
11705,PE,4,3,2.0,1.0,1,705,43.52485171869181
11706,PE,4,3,2.0,2.0,0,267,53.92749615975422
11707,PE,4,3,2.0,2.0,1,168,50.48213001867414
11708,PE,4,3,3.0,1.0,0,2314,38.62069120518373
11709,PE,4,3,3.0,1.0,1,1371,36.923675399125806
11710,PE,4,3,3.0,2.0,0,75,41.448326432022085
11711,PE,4,3,3.0,2.0,1,44,41.705882352941174
11712,PE,4,3,4.0,1.0,0,12696,36.96595113017709
11713,PE,4,3,4.0,1.0,1,6817,36.967097811252785
11714,PE,4,3,4.0,2.0,0,470,43.91363230754967
11715,PE,4,3,4.0,2.0,1,266,43.57007745726496
11716,PE,4,3,5.0,1.0,0,148,39.35635582366352
11717,PE,4,3,5.0,1.0,1,69,40.25751231527094
11718,PE,4,3,5.0,2.0,0,12,44.645833333333336
11719,PE,4,3,5.0,2.0,1,3,52.666666666666664
11720,PE,4,3,6.0,1.0,0,583,38.40522008599251
11721,PE,4,3,6.0,1.0,1,250,38.37460582022262
11722,PE,4,3,6.0,2.0,0,25,44.6
11723,PE,4,3,6.0,2.0,1,16,44.041666666666664
11724,PE,4,3,7.0,1.0,0,621,46.81896380438957
11725,PE,4,3,7.0,1.0,1,721,44.7161168383348
11726,PE,4,3,7.0,2.0,0,189,56.46235877152818
11727,PE,4,3,7.0,2.0,1,223,53.94135892452219
11728,PE,4,3,8.0,1.0,0,2847,44.18585256803689
11729,PE,4,3,8.0,1.0,1,1862,43.3850679682542
11730,PE,4,3,8.0,2.0,0,106,50.085648148148145
11731,PE,4,3,8.0,2.0,1,62,48.98333333333333
11732,PE,4,3,9.0,1.0,0,50,41.46551724137931
11733,PE,4,3,9.0,1.0,1,18,40.922222222222224
11734,PE,4,3,9.0,2.0,0,1,42.0
11735,PE,4,3,10.0,1.0,0,328,27.110228880369526
11736,PE,4,3,10.0,1.0,1,80,27.69134199134199
11737,PE,4,3,10.0,2.0,0,5,24.0
11738,PE,4,3,10.0,2.0,1,1,26.0
11739,PE,4,3,11.0,1.0,0,211,22.755891478985216
11740,PE,4,3,11.0,1.0,1,81,21.64266917293233
11741,PE,4,3,11.0,2.0,0,3,23.25
11742,PE,4,4,1.0,1.0,0,5068,44.81887592041508
11743,PE,4,4,1.0,1.0,1,1382,41.320734603717376
11744,PE,4,4,1.0,2.0,0,259,54.94601903089445
11745,PE,4,4,1.0,2.0,1,81,52.77282051282051
11746,PE,4,4,2.0,1.0,0,347,49.097417883622484
11747,PE,4,4,2.0,1.0,1,163,45.58728720956982
11748,PE,4,4,2.0,2.0,0,132,58.36368873062422
11749,PE,4,4,2.0,2.0,1,69,56.06547831253714
11750,PE,4,4,3.0,1.0,0,2053,39.292245236650956
11751,PE,4,4,3.0,1.0,1,688,38.73161159246893
11752,PE,4,4,3.0,2.0,0,101,47.72198275862069
11753,PE,4,4,3.0,2.0,1,33,42.601851851851855
11754,PE,4,4,4.0,1.0,0,9531,38.30268694029732
11755,PE,4,4,4.0,1.0,1,2803,36.99230829125425
11756,PE,4,4,4.0,2.0,0,349,47.0482734392612
11757,PE,4,4,4.0,2.0,1,96,45.76103603603603
11758,PE,4,4,5.0,1.0,0,63,41.173780487804876
11759,PE,4,4,5.0,1.0,1,22,41.24285714285714
11760,PE,4,4,5.0,2.0,0,9,49.875
11761,PE,4,4,5.0,2.0,1,2,53.5
11762,PE,4,4,6.0,1.0,0,389,41.435601922719734
11763,PE,4,4,6.0,1.0,1,110,40.31431187859759
11764,PE,4,4,6.0,2.0,0,24,50.377450980392155
11765,PE,4,4,6.0,2.0,1,8,52.785714285714285
11766,PE,4,4,7.0,1.0,0,482,59.06008027206449
11767,PE,4,4,7.0,1.0,1,253,54.99780531260124
11768,PE,4,4,7.0,2.0,0,310,68.25562966622749
11769,PE,4,4,7.0,2.0,1,122,63.365343915343914
11770,PE,4,4,8.0,1.0,0,4137,46.19367508802361
11771,PE,4,4,8.0,1.0,1,1581,45.2684024330771
11772,PE,4,4,8.0,2.0,0,164,53.656559571619816
11773,PE,4,4,8.0,2.0,1,47,47.91428571428571
11774,PE,4,4,9.0,1.0,0,86,46.390641025641024
11775,PE,4,4,9.0,1.0,1,22,46.1078431372549
11776,PE,4,4,9.0,2.0,0,2,57.5
11777,PE,4,4,10.0,1.0,0,128,27.69367897727273
11778,PE,4,4,10.0,1.0,1,28,29.105555555555554
11779,PE,4,4,10.0,2.0,0,2,35.5
11780,PE,4,4,11.0,1.0,0,72,22.244206349206348
11781,PE,4,4,11.0,1.0,1,18,20.666666666666668
11782,PE,4,4,11.0,2.0,0,1,33.0
11783,PE,4,4,11.0,2.0,1,1,22.0
11784,PE,5,1,1.0,1.0,0,4365,34.28535311998424
11785,PE,5,1,1.0,1.0,1,89390,33.28921307625105
11786,PE,5,1,1.0,2.0,0,299,46.99155294441009
11787,PE,5,1,1.0,2.0,1,7920,44.311997136710474
11788,PE,5,1,2.0,1.0,0,447,38.244186510433096
11789,PE,5,1,2.0,1.0,1,18914,35.70989184422632
11790,PE,5,1,2.0,2.0,0,119,49.02155844155844
11791,PE,5,1,2.0,2.0,1,3380,46.04676175237453
11792,PE,5,1,3.0,1.0,0,68,36.23053221288515
11793,PE,5,1,3.0,1.0,1,1232,32.00780581046868
11794,PE,5,1,3.0,2.0,0,4,51.5
11795,PE,5,1,3.0,2.0,1,94,39.65291005291005
11796,PE,5,1,4.0,1.0,0,108,35.96649470899471
11797,PE,5,1,4.0,1.0,1,1237,35.53573155773583
11798,PE,5,1,4.0,2.0,0,3,50.666666666666664
11799,PE,5,1,4.0,2.0,1,43,40.261111111111106
11800,PE,5,1,5.0,1.0,0,18,35.46875
11801,PE,5,1,5.0,1.0,1,308,32.86024949124949
11802,PE,5,1,5.0,2.0,0,1,26.0
11803,PE,5,1,5.0,2.0,1,21,47.01190476190476
11804,PE,5,1,6.0,1.0,0,5,46.5
11805,PE,5,1,6.0,1.0,1,76,35.60126984126984
11806,PE,5,1,6.0,2.0,1,3,45.333333333333336
11807,PE,5,1,7.0,1.0,0,89,41.806027107812824
11808,PE,5,1,7.0,1.0,1,3813,36.91889691036194
11809,PE,5,1,7.0,2.0,0,21,53.78888888888889
11810,PE,5,1,7.0,2.0,1,892,49.53038684228519
11811,PE,5,1,8.0,1.0,0,22,38.60526315789474
11812,PE,5,1,8.0,1.0,1,254,35.1526850133993
11813,PE,5,1,8.0,2.0,0,1,49.0
11814,PE,5,1,8.0,2.0,1,8,39.625
11815,PE,5,1,9.0,1.0,1,11,41.2
11816,PE,5,1,10.0,1.0,0,6,30.833333333333332
11817,PE,5,1,10.0,1.0,1,99,27.549289114684335
11818,PE,5,1,11.0,1.0,0,5,21.375
11819,PE,5,1,11.0,1.0,1,81,20.237337662337662
11820,PE,5,1,11.0,2.0,1,1,50.0
11821,PE,5,2,1.0,1.0,0,1308,37.02788478601858
11822,PE,5,2,1.0,1.0,1,28027,35.89721352998733
11823,PE,5,2,1.0,2.0,0,68,50.12477324263039
11824,PE,5,2,1.0,2.0,1,1754,46.745334548465664
11825,PE,5,2,2.0,1.0,0,57,43.967261904761905
11826,PE,5,2,2.0,1.0,1,1319,40.477819122329144
11827,PE,5,2,2.0,2.0,0,23,55.815555555555555
11828,PE,5,2,2.0,2.0,1,322,50.2673414192645
11829,PE,5,2,3.0,1.0,0,52,34.041105499438835
11830,PE,5,2,3.0,1.0,1,772,31.95090963877454
11831,PE,5,2,3.0,2.0,1,34,41.06926406926407
11832,PE,5,2,4.0,1.0,0,152,36.29082432004575
11833,PE,5,2,4.0,1.0,1,1263,34.692999374647385
11834,PE,5,2,4.0,2.0,0,6,40.25
11835,PE,5,2,4.0,2.0,1,37,43.464285714285715
11836,PE,5,2,5.0,1.0,0,7,29.916666666666668
11837,PE,5,2,5.0,1.0,1,101,33.29562389770723
11838,PE,5,2,5.0,2.0,1,4,44.5
11839,PE,5,2,6.0,1.0,0,7,46.416666666666664
11840,PE,5,2,6.0,1.0,1,73,37.4552767052767
11841,PE,5,2,6.0,2.0,0,1,34.0
11842,PE,5,2,7.0,1.0,0,7,53.285714285714285
11843,PE,5,2,7.0,1.0,1,138,39.233322910152175
11844,PE,5,2,7.0,2.0,0,1,53.0
11845,PE,5,2,7.0,2.0,1,30,56.39351851851852
11846,PE,5,2,8.0,1.0,0,23,41.48245614035088
11847,PE,5,2,8.0,1.0,1,215,37.33913063309615
11848,PE,5,2,8.0,2.0,1,7,42.57142857142857
11849,PE,5,2,9.0,1.0,0,1,27.0
11850,PE,5,2,9.0,1.0,1,4,37.5
11851,PE,5,2,10.0,1.0,0,12,27.900000000000002
11852,PE,5,2,10.0,1.0,1,82,25.14038095238095
11853,PE,5,2,10.0,2.0,1,1,24.0
11854,PE,5,2,11.0,1.0,0,13,21.962962962962962
11855,PE,5,2,11.0,1.0,1,89,20.850429894179896
11856,PE,5,2,11.0,2.0,0,1,21.0
11857,PE,5,2,11.0,2.0,1,2,17.0
11858,PE,5,3,1.0,1.0,0,1852,39.923726401483755
11859,PE,5,3,1.0,1.0,1,28776,38.221732814544616
11860,PE,5,3,1.0,2.0,0,91,49.45639730639731
11861,PE,5,3,1.0,2.0,1,1548,48.11901908051955
11862,PE,5,3,2.0,1.0,0,119,42.23945578231292
11863,PE,5,3,2.0,1.0,1,1690,43.24536008818681
11864,PE,5,3,2.0,2.0,0,31,54.03623188405797
11865,PE,5,3,2.0,2.0,1,380,50.84834229632023
11866,PE,5,3,3.0,1.0,0,305,37.416379239317386
11867,PE,5,3,3.0,1.0,1,3141,36.32165965684617
11868,PE,5,3,3.0,2.0,0,10,44.9
11869,PE,5,3,3.0,2.0,1,127,44.16025641025641
11870,PE,5,3,4.0,1.0,0,2002,37.46911963169222
11871,PE,5,3,4.0,1.0,1,16053,37.05759903952302
11872,PE,5,3,4.0,2.0,0,69,46.91125
11873,PE,5,3,4.0,2.0,1,460,43.47982818164789
11874,PE,5,3,5.0,1.0,0,20,38.52307692307692
11875,PE,5,3,5.0,1.0,1,219,37.41321205085984
11876,PE,5,3,5.0,2.0,1,6,46.166666666666664
11877,PE,5,3,6.0,1.0,0,77,41.51689708141321
11878,PE,5,3,6.0,1.0,1,643,38.91152889245878
11879,PE,5,3,6.0,2.0,0,5,44.75
11880,PE,5,3,6.0,2.0,1,24,42.09777777777778
11881,PE,5,3,7.0,1.0,0,88,47.44394841269842
11882,PE,5,3,7.0,1.0,1,906,44.11191417021096
11883,PE,5,3,7.0,2.0,0,38,56.56666666666666
11884,PE,5,3,7.0,2.0,1,243,55.08464894795127
11885,PE,5,3,8.0,1.0,0,428,44.068784604586234
11886,PE,5,3,8.0,1.0,1,3673,43.02721546535253
11887,PE,5,3,8.0,2.0,0,13,48.81818181818182
11888,PE,5,3,8.0,2.0,1,103,46.77941919191919
11889,PE,5,3,9.0,1.0,0,6,46.0
11890,PE,5,3,9.0,1.0,1,37,42.99358974358974
11891,PE,5,3,9.0,2.0,1,2,48.0
11892,PE,5,3,10.0,1.0,0,43,25.933333333333334
11893,PE,5,3,10.0,1.0,1,201,27.962859621412253
11894,PE,5,3,10.0,2.0,0,1,27.0
11895,PE,5,3,11.0,1.0,0,21,21.517006802721088
11896,PE,5,3,11.0,1.0,1,196,21.64288282154133
11897,PE,5,4,1.0,1.0,0,662,44.48071236783836
11898,PE,5,4,1.0,1.0,1,6259,41.22739415387699
11899,PE,5,4,1.0,2.0,0,17,50.53333333333333
11900,PE,5,4,1.0,2.0,1,278,47.695120623034036
11901,PE,5,4,2.0,1.0,0,37,49.497252747252745
11902,PE,5,4,2.0,1.0,1,520,46.212011606621246
11903,PE,5,4,2.0,2.0,0,7,57.86666666666666
11904,PE,5,4,2.0,2.0,1,139,56.128081232492995
11905,PE,5,4,3.0,1.0,0,277,38.52278516057586
11906,PE,5,4,3.0,1.0,1,2174,36.33674096761536
11907,PE,5,4,3.0,2.0,0,8,44.125
11908,PE,5,4,3.0,2.0,1,68,45.07142857142857
11909,PE,5,4,4.0,1.0,0,1419,38.15957185082725
11910,PE,5,4,4.0,1.0,1,9425,36.99472879201441
11911,PE,5,4,4.0,2.0,0,34,46.71666666666667
11912,PE,5,4,4.0,2.0,1,267,46.83959612417308
11913,PE,5,4,5.0,1.0,0,5,46.0
11914,PE,5,4,5.0,1.0,1,71,39.851570415400204
11915,PE,5,4,5.0,2.0,1,7,50.142857142857146
11916,PE,5,4,6.0,1.0,0,64,41.19230769230769
11917,PE,5,4,6.0,1.0,1,365,36.54372564382686
11918,PE,5,4,6.0,2.0,1,14,43.63636363636363
11919,PE,5,4,7.0,1.0,0,59,54.0156746031746
11920,PE,5,4,7.0,1.0,1,375,48.871725189748254
11921,PE,5,4,7.0,2.0,0,31,67.18074074074075
11922,PE,5,4,7.0,2.0,1,230,62.01746131228437
11923,PE,5,4,8.0,1.0,0,712,46.211627956076036
11924,PE,5,4,8.0,1.0,1,4447,44.3196308146948
11925,PE,5,4,8.0,2.0,0,14,52.642857142857146
11926,PE,5,4,8.0,2.0,1,121,51.49146825396825
11927,PE,5,4,9.0,1.0,0,11,44.8
11928,PE,5,4,9.0,1.0,1,62,42.17307060755336
11929,PE,5,4,10.0,1.0,0,16,28.912698412698415
11930,PE,5,4,10.0,1.0,1,71,26.779722222222222
11931,PE,5,4,10.0,2.0,0,1,66.0
11932,PE,5,4,11.0,1.0,0,14,22.97222222222222
11933,PE,5,4,11.0,1.0,1,41,20.79111111111111
11934,PE,5,4,11.0,2.0,1,1,20.0
11935,PI,1,1,1.0,1.0,0,8555,45.69082821117475
11936,PI,1,1,1.0,1.0,1,17471,44.74838920713815
11937,PI,1,1,1.0,2.0,0,1805,50.50482864073426
11938,PI,1,1,1.0,2.0,1,3694,48.85518629480952
11939,PI,1,1,2.0,1.0,0,10961,48.540294659320196
11940,PI,1,1,2.0,1.0,1,30326,46.62402483067157
11941,PI,1,1,2.0,2.0,0,4349,52.41933129038258
11942,PI,1,1,2.0,2.0,1,10772,50.1802547696069
11943,PI,1,1,3.0,1.0,0,311,42.572908897908896
11944,PI,1,1,3.0,1.0,1,600,40.91394054221641
11945,PI,1,1,3.0,2.0,0,50,49.89047619047619
11946,PI,1,1,3.0,2.0,1,95,46.32954545454545
11947,PI,1,1,4.0,1.0,0,177,39.682510771641205
11948,PI,1,1,4.0,1.0,1,411,38.337187310900546
11949,PI,1,1,4.0,2.0,0,27,48.025
11950,PI,1,1,4.0,2.0,1,67,46.371249999999996
11951,PI,1,1,5.0,1.0,0,259,44.99224485560102
11952,PI,1,1,5.0,1.0,1,442,43.40124078321894
11953,PI,1,1,5.0,2.0,0,25,48.53333333333333
11954,PI,1,1,5.0,2.0,1,67,48.067567567567565
11955,PI,1,1,6.0,1.0,0,11,39.0
11956,PI,1,1,6.0,1.0,1,30,39.682539682539684
11957,PI,1,1,6.0,2.0,0,1,57.0
11958,PI,1,1,6.0,2.0,1,4,42.25
11959,PI,1,1,7.0,1.0,0,2004,46.276289071832316
11960,PI,1,1,7.0,1.0,1,5948,44.27715161716035
11961,PI,1,1,7.0,2.0,0,731,53.16542169125693
11962,PI,1,1,7.0,2.0,1,1897,49.5863528012052
11963,PI,1,1,8.0,1.0,0,18,42.88888888888889
11964,PI,1,1,8.0,1.0,1,50,44.31041666666667
11965,PI,1,1,8.0,2.0,0,2,45.5
11966,PI,1,1,8.0,2.0,1,6,49.333333333333336
11967,PI,1,1,9.0,1.0,1,2,46.0
11968,PI,1,1,10.0,1.0,0,7,42.8
11969,PI,1,1,10.0,1.0,1,16,28.714285714285715
11970,PI,1,1,10.0,2.0,0,1,45.0
11971,PI,1,1,10.0,2.0,1,4,52.75
11972,PI,1,1,11.0,1.0,0,13,20.375
11973,PI,1,1,11.0,1.0,1,16,21.319444444444443
11974,PI,1,1,11.0,2.0,1,1,50.0
11975,PI,1,2,1.0,1.0,0,1227,46.09392094699802
11976,PI,1,2,1.0,1.0,1,1683,45.47245713370828
11977,PI,1,2,1.0,2.0,0,170,52.62650082050499
11978,PI,1,2,1.0,2.0,1,290,48.99903292275049
11979,PI,1,2,2.0,1.0,0,264,49.60186560028665
11980,PI,1,2,2.0,1.0,1,550,46.53212889842517
11981,PI,1,2,2.0,2.0,0,118,51.94987244897959
11982,PI,1,2,2.0,2.0,1,214,50.09122170701119
11983,PI,1,2,3.0,1.0,0,131,43.30519626769627
11984,PI,1,2,3.0,1.0,1,226,39.93853204259032
11985,PI,1,2,3.0,2.0,0,10,53.611111111111114
11986,PI,1,2,3.0,2.0,1,16,49.30833333333333
11987,PI,1,2,4.0,1.0,0,228,40.45364543224666
11988,PI,1,2,4.0,1.0,1,236,37.957835954546475
11989,PI,1,2,4.0,2.0,0,21,47.21296296296296
11990,PI,1,2,4.0,2.0,1,28,44.59313725490196
11991,PI,1,2,5.0,1.0,0,51,43.072500000000005
11992,PI,1,2,5.0,1.0,1,74,41.67142857142857
11993,PI,1,2,5.0,2.0,0,1,46.0
11994,PI,1,2,5.0,2.0,1,8,45.7
11995,PI,1,2,6.0,1.0,0,11,40.476190476190474
11996,PI,1,2,6.0,1.0,1,6,42.3
11997,PI,1,2,6.0,2.0,0,2,47.5
11998,PI,1,2,6.0,2.0,1,1,48.0
11999,PI,1,2,7.0,1.0,0,129,46.647641831852354
12000,PI,1,2,7.0,1.0,1,193,44.16367630385488
12001,PI,1,2,7.0,2.0,0,50,54.016071428571436
12002,PI,1,2,7.0,2.0,1,68,51.29238095238095
12003,PI,1,2,8.0,1.0,0,53,47.07549019607843
12004,PI,1,2,8.0,1.0,1,59,45.238756613756614
12005,PI,1,2,8.0,2.0,0,7,52.57142857142857
12006,PI,1,2,8.0,2.0,1,6,48.5
12007,PI,1,2,9.0,1.0,0,4,47.5
12008,PI,1,2,9.0,1.0,1,4,46.25
12009,PI,1,2,10.0,1.0,0,7,37.416666666666664
12010,PI,1,2,10.0,1.0,1,5,21.75
12011,PI,1,2,11.0,1.0,0,17,20.90625
12012,PI,1,2,11.0,1.0,1,14,19.31818181818182
12013,PI,1,3,1.0,1.0,0,1364,47.785055720555434
12014,PI,1,3,1.0,1.0,1,1658,46.82497690287925
12015,PI,1,3,1.0,2.0,0,257,57.19636139866574
12016,PI,1,3,1.0,2.0,1,329,52.46593610982381
12017,PI,1,3,2.0,1.0,0,1172,53.175715555510344
12018,PI,1,3,2.0,1.0,1,2201,50.42327038576008
12019,PI,1,3,2.0,2.0,0,650,57.652803428408504
12020,PI,1,3,2.0,2.0,1,922,53.81223890939886
12021,PI,1,3,3.0,1.0,0,380,45.24324248825213
12022,PI,1,3,3.0,1.0,1,657,43.304001866270646
12023,PI,1,3,3.0,2.0,0,21,52.17307692307692
12024,PI,1,3,3.0,2.0,1,51,49.05277777777778
12025,PI,1,3,4.0,1.0,0,916,43.06084707463662
12026,PI,1,3,4.0,1.0,1,1190,41.888635020582385
12027,PI,1,3,4.0,2.0,0,67,49.82435897435898
12028,PI,1,3,4.0,2.0,1,85,48.98800505050505
12029,PI,1,3,5.0,1.0,0,70,44.60831390831391
12030,PI,1,3,5.0,1.0,1,36,41.35047619047619
12031,PI,1,3,5.0,2.0,0,1,47.0
12032,PI,1,3,5.0,2.0,1,4,49.166666666666664
12033,PI,1,3,6.0,1.0,0,49,45.335317460317455
12034,PI,1,3,6.0,1.0,1,57,39.35726495726496
12035,PI,1,3,6.0,2.0,0,4,51.83333333333333
12036,PI,1,3,6.0,2.0,1,6,49.25
12037,PI,1,3,7.0,1.0,0,632,52.663138960048144
12038,PI,1,3,7.0,1.0,1,1275,49.069126448818444
12039,PI,1,3,7.0,2.0,0,318,58.653580000502956
12040,PI,1,3,7.0,2.0,1,506,54.36081075886741
12041,PI,1,3,8.0,1.0,0,405,47.34534207622443
12042,PI,1,3,8.0,1.0,1,784,46.199874559975854
12043,PI,1,3,8.0,2.0,0,17,51.75
12044,PI,1,3,8.0,2.0,1,32,50.77333333333333
12045,PI,1,3,9.0,1.0,0,11,45.55
12046,PI,1,3,9.0,1.0,1,7,43.714285714285715
12047,PI,1,3,9.0,2.0,0,1,55.0
12048,PI,1,3,9.0,2.0,1,1,39.0
12049,PI,1,3,10.0,1.0,0,10,36.333333333333336
12050,PI,1,3,10.0,1.0,1,9,25.2
