UF,FX_ANO_CADASTRO_FAM,FX_RFPC,CO_PRINCIPAL_TRAB_MEMB,CO_SABE_LER_ESCREVER_MEMB,SIT_ATUALIZACAO,REG,IDADE
PB,1,3,4.0,2.0,1,138,49.185641025641026
PB,1,3,5.0,1.0,0,35,49.0421875
PB,1,3,5.0,1.0,1,45,43.06166666666667
PB,1,3,5.0,2.0,0,6,46.5
PB,1,3,5.0,2.0,1,5,47.5
PB,1,3,6.0,1.0,0,111,44.62734693877551
PB,1,3,6.0,1.0,1,55,42.60099846390169
PB,1,3,6.0,2.0,0,17,47.53333333333333
PB,1,3,6.0,2.0,1,7,49.083333333333336
PB,1,3,7.0,1.0,0,553,51.38617053952174
PB,1,3,7.0,1.0,1,875,49.068177595650326
PB,1,3,7.0,2.0,0,297,57.32064334643842
PB,1,3,7.0,2.0,1,398,55.013850339480214
PB,1,3,8.0,1.0,0,1134,47.46501552104085
PB,1,3,8.0,1.0,1,1176,45.80584498809624
PB,1,3,8.0,2.0,0,55,52.40447154471545
PB,1,3,8.0,2.0,1,75,50.926923076923075
PB,1,3,9.0,1.0,0,14,44.3
PB,1,3,9.0,1.0,1,5,41.2
PB,1,3,9.0,2.0,0,2,50.0
PB,1,3,10.0,1.0,0,2,24.0
PB,1,3,10.0,1.0,1,7,26.5
PB,1,3,11.0,1.0,0,31,26.602651515151518
PB,1,3,11.0,1.0,1,14,21.354166666666668
PB,1,4,1.0,1.0,0,160,48.60263813405797
PB,1,4,1.0,1.0,1,160,47.466683884297524
PB,1,4,1.0,2.0,0,36,53.02173913043478
PB,1,4,1.0,2.0,1,34,55.342592592592595
PB,1,4,2.0,1.0,0,216,56.860428406812126
PB,1,4,2.0,1.0,1,150,55.3982528659612
PB,1,4,2.0,2.0,0,98,61.29264264264263
PB,1,4,2.0,2.0,1,63,56.826388888888886
PB,1,4,3.0,1.0,0,169,44.42025874344953
PB,1,4,3.0,1.0,1,128,39.750216450216456
PB,1,4,3.0,2.0,0,18,52.041666666666664
PB,1,4,3.0,2.0,1,8,51.875
PB,1,4,4.0,1.0,0,543,42.3737833072358
PB,1,4,4.0,1.0,1,300,39.28185380398157
PB,1,4,4.0,2.0,0,46,51.38148148148148
PB,1,4,4.0,2.0,1,28,45.96666666666667
PB,1,4,5.0,1.0,0,7,47.25
PB,1,4,5.0,1.0,1,7,47.416666666666664
PB,1,4,5.0,2.0,1,1,62.0
PB,1,4,6.0,1.0,0,44,46.02222222222222
PB,1,4,6.0,1.0,1,19,34.61538461538461
PB,1,4,6.0,2.0,0,5,56.0
PB,1,4,6.0,2.0,1,1,55.0
PB,1,4,7.0,1.0,0,282,58.97342603436244
PB,1,4,7.0,1.0,1,209,55.894282788384174
PB,1,4,7.0,2.0,0,176,65.02747544122545
PB,1,4,7.0,2.0,1,111,61.4846183386506
PB,1,4,8.0,1.0,0,446,49.1713982064457
PB,1,4,8.0,1.0,1,377,45.755212155454466
PB,1,4,8.0,2.0,0,29,55.78787878787878
PB,1,4,8.0,2.0,1,25,54.61904761904762
PB,1,4,9.0,1.0,0,2,43.0
PB,1,4,10.0,1.0,0,3,26.333333333333332
PB,1,4,10.0,1.0,1,1,19.0
PB,1,4,11.0,1.0,0,6,22.833333333333332
PB,1,4,11.0,1.0,1,2,19.5
PB,2,1,1.0,1.0,0,13865,41.05862105754028
PB,2,1,1.0,1.0,1,18160,40.870246039793805
PB,2,1,1.0,2.0,0,1637,46.42756390879517
PB,2,1,1.0,2.0,1,2687,46.17954219083919
PB,2,1,2.0,1.0,0,3768,42.278800939326246
PB,2,1,2.0,1.0,1,9578,41.42097310213397
PB,2,1,2.0,2.0,0,974,48.01760649992785
PB,2,1,2.0,2.0,1,2276,46.14938561066477
PB,2,1,3.0,1.0,0,328,39.45719037949673
PB,2,1,3.0,1.0,1,376,38.65626356480015
PB,2,1,3.0,2.0,0,31,44.81349206349206
PB,2,1,3.0,2.0,1,47,46.96527777777778
PB,2,1,4.0,1.0,0,288,39.760747474747475
PB,2,1,4.0,1.0,1,382,37.65629261917922
PB,2,1,4.0,2.0,0,20,40.02121212121212
PB,2,1,4.0,2.0,1,58,43.833333333333336
PB,2,1,5.0,1.0,0,381,40.005797235083456
PB,2,1,5.0,1.0,1,454,41.172143625507466
PB,2,1,5.0,2.0,0,37,48.170138888888886
PB,2,1,5.0,2.0,1,30,44.325
PB,2,1,6.0,1.0,0,16,37.78333333333333
PB,2,1,6.0,1.0,1,23,38.970588235294116
PB,2,1,6.0,2.0,0,1,47.0
PB,2,1,6.0,2.0,1,2,42.5
PB,2,1,7.0,1.0,0,997,41.47635132276176
PB,2,1,7.0,1.0,1,2992,40.03047837520827
PB,2,1,7.0,2.0,0,217,49.4602613541143
PB,2,1,7.0,2.0,1,580,47.437775826526156
PB,2,1,8.0,1.0,0,62,41.261752136752136
PB,2,1,8.0,1.0,1,147,36.91304837572443
PB,2,1,8.0,2.0,0,3,50.75
PB,2,1,8.0,2.0,1,8,40.61111111111111
PB,2,1,9.0,1.0,0,3,41.25
PB,2,1,9.0,1.0,1,4,35.66666666666667
PB,2,1,10.0,1.0,0,4,27.25
PB,2,1,10.0,1.0,1,13,30.591836734693878
PB,2,1,10.0,2.0,1,1,55.0
PB,2,1,11.0,1.0,0,21,24.583333333333336
PB,2,1,11.0,1.0,1,27,29.152083333333334
PB,2,1,11.0,2.0,0,1,51.0
PB,2,1,11.0,2.0,1,2,19.5
PB,2,2,1.0,1.0,0,1792,42.10082088358431
PB,2,2,1.0,1.0,1,1836,42.13949632426577
PB,2,2,1.0,2.0,0,95,46.1795054945055
PB,2,2,1.0,2.0,1,155,46.641999107335245
PB,2,2,2.0,1.0,0,90,42.299290780141845
PB,2,2,2.0,1.0,1,153,42.50508717148062
PB,2,2,2.0,2.0,0,27,51.86842105263158
PB,2,2,2.0,2.0,1,42,46.484848484848484
PB,2,2,3.0,1.0,0,110,42.01767001114827
PB,2,2,3.0,1.0,1,100,38.65623543123543
PB,2,2,3.0,2.0,0,2,44.0
PB,2,2,3.0,2.0,1,7,39.25
PB,2,2,4.0,1.0,0,486,38.84044340743637
PB,2,2,4.0,1.0,1,327,39.27305708597844
PB,2,2,4.0,2.0,0,51,45.73273809523809
PB,2,2,4.0,2.0,1,33,43.31333333333333
PB,2,2,5.0,1.0,0,105,40.178887085137085
PB,2,2,5.0,1.0,1,60,39.79803240740741
PB,2,2,5.0,2.0,0,5,43.625
PB,2,2,5.0,2.0,1,1,49.0
PB,2,2,6.0,1.0,0,26,41.52063492063492
PB,2,2,6.0,1.0,1,15,37.898148148148145
PB,2,2,6.0,2.0,0,1,49.0
PB,2,2,7.0,1.0,0,42,41.858695652173914
PB,2,2,7.0,1.0,1,100,42.42261904761905
PB,2,2,7.0,2.0,0,17,47.53125
PB,2,2,7.0,2.0,1,29,47.990196078431374
PB,2,2,8.0,1.0,0,127,43.24861111111111
PB,2,2,8.0,1.0,1,175,39.58106575963719
PB,2,2,8.0,2.0,0,1,40.0
PB,2,2,8.0,2.0,1,4,45.75
PB,2,2,9.0,1.0,0,1,45.0
PB,2,2,9.0,1.0,1,1,43.0
PB,2,2,10.0,1.0,0,2,26.0
PB,2,2,10.0,1.0,1,2,27.0
PB,2,2,11.0,1.0,0,20,22.3
PB,2,2,11.0,1.0,1,19,19.75873015873016
PB,2,2,11.0,2.0,1,1,24.0
PB,2,3,1.0,1.0,0,1120,43.295398677294486
PB,2,3,1.0,1.0,1,1063,42.952625377778496
PB,2,3,1.0,2.0,0,97,50.27523881347411
PB,2,3,1.0,2.0,1,117,48.54933473389356
PB,2,3,2.0,1.0,0,255,46.118288103771974
PB,2,3,2.0,1.0,1,346,44.73876672410653
PB,2,3,2.0,2.0,0,87,54.225
PB,2,3,2.0,2.0,1,84,50.1539797008547
PB,2,3,3.0,1.0,0,327,40.272455070182346
PB,2,3,3.0,1.0,1,277,40.03281403425634
PB,2,3,3.0,2.0,0,16,54.0
PB,2,3,3.0,2.0,1,11,51.4
PB,2,3,4.0,1.0,0,1785,40.45107564304538
PB,2,3,4.0,1.0,1,1320,39.3747703180745
PB,2,3,4.0,2.0,0,72,45.40931623931624
PB,2,3,4.0,2.0,1,95,46.018857142857144
PB,2,3,5.0,1.0,0,37,42.166666666666664
PB,2,3,5.0,1.0,1,29,42.3625
PB,2,3,5.0,2.0,0,2,43.5
PB,2,3,5.0,2.0,1,2,43.0
PB,2,3,6.0,1.0,0,128,39.77644408754355
PB,2,3,6.0,1.0,1,56,37.678199404761905
PB,2,3,6.0,2.0,0,10,37.5
PB,2,3,6.0,2.0,1,4,39.25
PB,2,3,7.0,1.0,0,188,49.45075769065022
PB,2,3,7.0,1.0,1,395,46.96371198715809
PB,2,3,7.0,2.0,0,75,56.33079365079365
PB,2,3,7.0,2.0,1,91,51.710718017614575
PB,2,3,8.0,1.0,0,827,42.741217513833
PB,2,3,8.0,1.0,1,951,41.30638386821229
PB,2,3,8.0,2.0,0,20,48.53125
PB,2,3,8.0,2.0,1,31,47.986111111111114
PB,2,3,9.0,1.0,0,15,39.666666666666664
PB,2,3,9.0,1.0,1,12,39.583333333333336
PB,2,3,9.0,2.0,0,1,34.0
PB,2,3,9.0,2.0,1,1,58.0
PB,2,3,10.0,1.0,0,5,33.125
PB,2,3,10.0,1.0,1,4,23.5
PB,2,3,11.0,1.0,0,27,25.368484848484847
PB,2,3,11.0,1.0,1,27,19.928571428571427
PB,2,3,11.0,2.0,0,1,22.0
PB,2,4,1.0,1.0,0,116,44.874904306220095
PB,2,4,1.0,1.0,1,63,46.80705705705706
PB,2,4,1.0,2.0,0,9,54.125
PB,2,4,1.0,2.0,1,8,53.75
PB,2,4,2.0,1.0,0,49,56.09583333333333
PB,2,4,2.0,1.0,1,38,52.412
PB,2,4,2.0,2.0,0,25,63.5
PB,2,4,2.0,2.0,1,13,56.352380952380955
PB,2,4,3.0,1.0,0,67,41.43
PB,2,4,3.0,1.0,1,52,40.51704545454545
PB,2,4,3.0,2.0,0,5,56.0
PB,2,4,3.0,2.0,1,1,56.0
PB,2,4,4.0,1.0,0,296,39.77378070647301
PB,2,4,4.0,1.0,1,147,40.00136884942656
PB,2,4,4.0,2.0,0,19,50.80769230769231
PB,2,4,4.0,2.0,1,9,46.0
PB,2,4,5.0,1.0,0,8,46.25
PB,2,4,5.0,1.0,1,2,41.5
PB,2,4,6.0,1.0,0,28,38.12948717948718
PB,2,4,6.0,1.0,1,13,43.15238095238095
PB,2,4,6.0,2.0,0,2,46.0
PB,2,4,7.0,1.0,0,64,57.32654320987654
PB,2,4,7.0,1.0,1,50,57.36738095238095
PB,2,4,7.0,2.0,0,44,66.97156084656085
PB,2,4,7.0,2.0,1,32,63.30697278911565
PB,2,4,8.0,1.0,0,200,43.405954095841736
PB,2,4,8.0,1.0,1,199,42.26653588239286
PB,2,4,8.0,2.0,0,9,48.22222222222222
PB,2,4,8.0,2.0,1,6,46.666666666666664
PB,2,4,9.0,1.0,0,2,49.5
PB,2,4,9.0,1.0,1,2,34.0
PB,2,4,11.0,1.0,1,2,23.5
PB,2,4,11.0,2.0,0,1,60.0
PB,3,1,1.0,1.0,0,12136,36.27814946658823
PB,3,1,1.0,1.0,1,16027,36.08386003138808
PB,3,1,1.0,2.0,0,1274,42.49133581413183
PB,3,1,1.0,2.0,1,1983,41.99271649955476
PB,3,1,2.0,1.0,0,3155,37.87090020878775
PB,3,1,2.0,1.0,1,7376,35.9406004633034
PB,3,1,2.0,2.0,0,646,46.3676719217764
PB,3,1,2.0,2.0,1,1398,44.18303034659997
PB,3,1,3.0,1.0,0,283,34.14368222536539
PB,3,1,3.0,1.0,1,322,35.487715696377116
PB,3,1,3.0,2.0,0,26,40.898148148148145
PB,3,1,3.0,2.0,1,32,40.810344827586206
PB,3,1,4.0,1.0,0,215,35.43665079365079
PB,3,1,4.0,1.0,1,267,34.042903469915096
PB,3,1,4.0,2.0,0,12,33.5
PB,3,1,4.0,2.0,1,29,36.196969696969695
PB,3,1,5.0,1.0,0,265,37.64744877630458
PB,3,1,5.0,1.0,1,263,35.734441675729215
PB,3,1,5.0,2.0,0,15,40.77777777777778
PB,3,1,5.0,2.0,1,29,42.095588235294116
PB,3,1,6.0,1.0,0,16,35.25
PB,3,1,6.0,1.0,1,15,36.083333333333336
PB,3,1,6.0,2.0,0,1,34.0
PB,3,1,6.0,2.0,1,2,50.0
PB,3,1,7.0,1.0,0,764,35.95411559650791
PB,3,1,7.0,1.0,1,2219,35.23617454133962
PB,3,1,7.0,2.0,0,184,48.54894586090238
PB,3,1,7.0,2.0,1,346,45.30136150642729
PB,3,1,8.0,1.0,0,45,35.80416666666667
PB,3,1,8.0,1.0,1,112,34.93602292768959
PB,3,1,8.0,2.0,0,3,36.0
PB,3,1,8.0,2.0,1,2,44.0
PB,3,1,9.0,1.0,0,3,36.666666666666664
PB,3,1,9.0,1.0,1,4,33.25
PB,3,1,10.0,1.0,0,6,33.5
PB,3,1,10.0,1.0,1,2,24.0
PB,3,1,11.0,1.0,0,4,23.833333333333336
PB,3,1,11.0,1.0,1,7,20.5625
PB,3,2,1.0,1.0,0,1648,37.93758625674899
PB,3,2,1.0,1.0,1,1576,38.470183896662846
PB,3,2,1.0,2.0,0,111,43.981601731601735
PB,3,2,1.0,2.0,1,118,43.26271777003484
PB,3,2,2.0,1.0,0,71,40.92676767676768
PB,3,2,2.0,1.0,1,93,37.147619047619045
PB,3,2,2.0,2.0,0,16,53.1875
PB,3,2,2.0,2.0,1,22,45.785714285714285
PB,3,2,3.0,1.0,0,83,35.70916666666667
PB,3,2,3.0,1.0,1,82,38.84
PB,3,2,3.0,2.0,0,3,38.0
PB,3,2,3.0,2.0,1,5,44.4
PB,3,2,4.0,1.0,0,297,35.454429320679324
PB,3,2,4.0,1.0,1,209,33.94084020146521
PB,3,2,4.0,2.0,0,15,41.47727272727273
PB,3,2,4.0,2.0,1,15,34.56944444444444
PB,3,2,5.0,1.0,0,52,35.05643738977072
PB,3,2,5.0,1.0,1,36,36.85338827838828
PB,3,2,5.0,2.0,0,2,47.0
PB,3,2,5.0,2.0,1,6,46.25
PB,3,2,6.0,1.0,0,21,34.51298701298702
PB,3,2,6.0,1.0,1,8,39.2
PB,3,2,6.0,2.0,0,2,36.5
PB,3,2,6.0,2.0,1,2,31.5
PB,3,2,7.0,1.0,0,21,41.645833333333336
PB,3,2,7.0,1.0,1,39,38.511574074074076
PB,3,2,7.0,2.0,0,6,45.0
PB,3,2,7.0,2.0,1,7,44.083333333333336
PB,3,2,8.0,1.0,0,68,39.75141843971631
PB,3,2,8.0,1.0,1,106,34.47222222222222
PB,3,2,8.0,2.0,0,1,41.0
PB,3,2,8.0,2.0,1,6,36.166666666666664
PB,3,2,9.0,1.0,0,1,33.0
PB,3,2,9.0,1.0,1,3,39.0
PB,3,2,10.0,1.0,0,1,26.0
PB,3,2,10.0,1.0,1,2,33.0
PB,3,2,11.0,1.0,0,4,24.0
PB,3,2,11.0,1.0,1,3,23.25
PB,3,3,1.0,1.0,0,1224,39.727165339219304
PB,3,3,1.0,1.0,1,1006,39.97727129856209
PB,3,3,1.0,2.0,0,87,48.22123847985917
PB,3,3,1.0,2.0,1,85,47.037865235539655
PB,3,3,2.0,1.0,0,181,43.839956027456026
PB,3,3,2.0,1.0,1,240,40.43032650164138
PB,3,3,2.0,2.0,0,43,56.848214285714285
PB,3,3,2.0,2.0,1,40,52.261111111111106
PB,3,3,3.0,1.0,0,368,38.132449108115466
PB,3,3,3.0,1.0,1,301,37.02774720571331
PB,3,3,3.0,2.0,0,16,40.26190476190476
PB,3,3,3.0,2.0,1,6,53.6
PB,3,3,4.0,1.0,0,1743,36.86835016387334
PB,3,3,4.0,1.0,1,1267,36.008447622708424
PB,3,3,4.0,2.0,0,99,40.54199134199134
PB,3,3,4.0,2.0,1,60,39.057843137254906
PB,3,3,5.0,1.0,0,36,41.6606334841629
PB,3,3,5.0,1.0,1,27,38.68518518518519
PB,3,3,5.0,2.0,0,4,45.0
PB,3,3,5.0,2.0,1,1,52.0
PB,3,3,6.0,1.0,0,78,38.10053366174056
PB,3,3,6.0,1.0,1,61,35.27597402597403
PB,3,3,6.0,2.0,0,5,51.875
PB,3,3,6.0,2.0,1,2,46.5
PB,3,3,7.0,1.0,0,97,47.32666054484236
PB,3,3,7.0,1.0,1,195,40.36213151927437
PB,3,3,7.0,2.0,0,33,55.108695652173914
PB,3,3,7.0,2.0,1,48,49.93974358974359
PB,3,3,8.0,1.0,0,802,40.719498642824426
PB,3,3,8.0,1.0,1,849,38.449455191915774
PB,3,3,8.0,2.0,0,25,44.388888888888886
PB,3,3,8.0,2.0,1,33,43.62
PB,3,3,9.0,1.0,0,8,39.5
PB,3,3,9.0,1.0,1,10,37.375
PB,3,3,9.0,2.0,0,1,35.0
PB,3,3,10.0,1.0,0,7,28.75
PB,3,3,10.0,1.0,1,1,23.0
PB,3,3,11.0,1.0,0,8,21.777777777777775
PB,3,3,11.0,1.0,1,7,20.083333333333332
PB,3,4,1.0,1.0,0,242,44.05351985201074
PB,3,4,1.0,1.0,1,111,45.03378321256039
PB,3,4,1.0,2.0,0,22,54.65384615384615
PB,3,4,1.0,2.0,1,10,46.6
PB,3,4,2.0,1.0,0,84,58.98065476190476
PB,3,4,2.0,1.0,1,39,56.28598484848485
PB,3,4,2.0,2.0,0,45,64.23135198135198
PB,3,4,2.0,2.0,1,14,57.388888888888886
PB,3,4,3.0,1.0,0,156,40.026182432432435
PB,3,4,3.0,1.0,1,68,37.18162393162393
PB,3,4,3.0,2.0,0,9,53.22222222222222
PB,3,4,3.0,2.0,1,3,46.666666666666664
PB,3,4,4.0,1.0,0,629,37.22301925648395
PB,3,4,4.0,1.0,1,257,38.841275771412754
PB,3,4,4.0,2.0,0,43,46.344166666666666
PB,3,4,4.0,2.0,1,7,36.66666666666667
PB,3,4,5.0,1.0,0,7,51.6875
PB,3,4,5.0,1.0,1,5,46.2
PB,3,4,5.0,2.0,1,1,55.0
PB,3,4,6.0,1.0,0,32,40.51602564102564
PB,3,4,6.0,1.0,1,12,38.18181818181818
PB,3,4,6.0,2.0,0,1,58.0
PB,3,4,7.0,1.0,0,86,61.4460815047022
PB,3,4,7.0,1.0,1,50,58.20666666666667
PB,3,4,7.0,2.0,0,61,68.66935286935288
PB,3,4,7.0,2.0,1,14,62.733333333333334
PB,3,4,8.0,1.0,0,599,44.7665979690882
PB,3,4,8.0,1.0,1,357,40.109714491857346
PB,3,4,8.0,2.0,0,30,51.75
PB,3,4,8.0,2.0,1,15,47.52777777777778
PB,3,4,9.0,1.0,0,7,40.0
PB,3,4,9.0,1.0,1,2,31.0
PB,3,4,9.0,2.0,0,1,48.0
PB,3,4,10.0,1.0,0,6,28.083333333333332
PB,3,4,11.0,1.0,0,2,24.5
PB,4,1,1.0,1.0,0,15335,34.711597377135696
PB,4,1,1.0,1.0,1,18692,33.48992218215921
PB,4,1,1.0,2.0,0,1925,44.65820230357038
PB,4,1,1.0,2.0,1,2274,43.11473426828588
PB,4,1,2.0,1.0,0,3044,37.10200001092545
PB,4,1,2.0,1.0,1,6197,34.60537828869644
PB,4,1,2.0,2.0,0,735,47.90958636355679
PB,4,1,2.0,2.0,1,1332,46.11582650450169
PB,4,1,3.0,1.0,0,270,34.15584477075954
PB,4,1,3.0,1.0,1,321,32.689470684389384
PB,4,1,3.0,2.0,0,25,38.82142857142857
PB,4,1,3.0,2.0,1,27,37.233333333333334
PB,4,1,4.0,1.0,0,400,32.70353185425109
PB,4,1,4.0,1.0,1,362,32.13134536284069
PB,4,1,4.0,2.0,0,40,42.61666666666667
PB,4,1,4.0,2.0,1,20,41.07142857142857
PB,4,1,5.0,1.0,0,148,36.3624686716792
PB,4,1,5.0,1.0,1,205,35.103491888035
PB,4,1,5.0,2.0,0,13,47.37037037037037
PB,4,1,5.0,2.0,1,12,48.271428571428565
PB,4,1,6.0,1.0,0,15,34.0
PB,4,1,6.0,1.0,1,15,32.958333333333336
PB,4,1,6.0,2.0,0,1,56.0
PB,4,1,7.0,1.0,0,658,35.374354798780274
PB,4,1,7.0,1.0,1,1568,34.8150310783904
PB,4,1,7.0,2.0,0,150,48.96025793650794
PB,4,1,7.0,2.0,1,282,47.801856091439426
PB,4,1,8.0,1.0,0,86,35.37350806451613
PB,4,1,8.0,1.0,1,113,34.059713678134734
PB,4,1,8.0,2.0,0,6,38.8
PB,4,1,8.0,2.0,1,7,37.285714285714285
PB,4,1,9.0,1.0,0,2,43.0
PB,4,1,9.0,1.0,1,1,29.0
PB,4,1,10.0,1.0,0,33,28.18857142857143
PB,4,1,10.0,1.0,1,8,26.0
PB,4,1,10.0,2.0,0,2,34.0
PB,4,1,11.0,1.0,0,15,22.59259259259259
PB,4,1,11.0,1.0,1,5,24.125
PB,4,2,1.0,1.0,0,3084,39.91315538613807
PB,4,2,1.0,1.0,1,2318,39.521184131849765
PB,4,2,1.0,2.0,0,340,50.60754511461697
PB,4,2,1.0,2.0,1,210,44.1584622999505
PB,4,2,2.0,1.0,0,199,45.5132796456023
PB,4,2,2.0,1.0,1,155,41.18138020833333
PB,4,2,2.0,2.0,0,53,52.501984126984134
PB,4,2,2.0,2.0,1,38,46.015625
PB,4,2,3.0,1.0,0,127,34.50333333333334
PB,4,2,3.0,1.0,1,102,32.92271662763466
PB,4,2,3.0,2.0,0,9,42.61904761904763
PB,4,2,3.0,2.0,1,7,32.857142857142854
PB,4,2,4.0,1.0,0,314,35.94041910019139
PB,4,2,4.0,1.0,1,193,33.478281524125514
PB,4,2,4.0,2.0,0,28,39.91904761904762
PB,4,2,4.0,2.0,1,13,34.1
PB,4,2,5.0,1.0,0,44,34.30665445665446
PB,4,2,5.0,1.0,1,30,36.02222222222222
PB,4,2,5.0,2.0,0,1,34.0
PB,4,2,5.0,2.0,1,2,50.0
PB,4,2,6.0,1.0,0,10,41.208333333333336
PB,4,2,6.0,1.0,1,8,31.75
PB,4,2,7.0,1.0,0,28,44.92307692307692
PB,4,2,7.0,1.0,1,36,38.64772727272727
PB,4,2,7.0,2.0,0,8,56.785714285714285
PB,4,2,7.0,2.0,1,5,49.2
PB,4,2,8.0,1.0,0,84,39.701719576719576
PB,4,2,8.0,1.0,1,94,36.86785714285715
PB,4,2,8.0,2.0,0,1,38.0
PB,4,2,8.0,2.0,1,10,34.785714285714285
PB,4,2,9.0,1.0,0,4,34.25
PB,4,2,9.0,1.0,1,1,30.0
PB,4,2,9.0,2.0,0,1,32.0
PB,4,2,10.0,1.0,0,15,28.102272727272727
PB,4,2,10.0,1.0,1,6,34.0
PB,4,2,11.0,1.0,0,8,23.7
PB,4,2,11.0,1.0,1,6,21.222222222222225
PB,4,2,11.0,2.0,1,1,23.0
PB,4,3,1.0,1.0,0,4105,41.89229792544445
PB,4,3,1.0,1.0,1,2102,39.6941016406672
PB,4,3,1.0,2.0,0,473,48.94481193223045
PB,4,3,1.0,2.0,1,196,46.22342414529914
PB,4,3,2.0,1.0,0,378,47.039363523187056
PB,4,3,2.0,1.0,1,263,45.0863751988622
PB,4,3,2.0,2.0,0,90,52.87765151515152
PB,4,3,2.0,2.0,1,61,50.09090909090909
PB,4,3,3.0,1.0,0,754,37.11407821102717
PB,4,3,3.0,1.0,1,434,36.07417724444345
PB,4,3,3.0,2.0,0,42,42.801515151515154
PB,4,3,3.0,2.0,1,19,38.46666666666667
PB,4,3,4.0,1.0,0,4016,36.90668840768116
PB,4,3,4.0,1.0,1,2075,35.751523469828435
PB,4,3,4.0,2.0,0,312,42.12062543553238
PB,4,3,4.0,2.0,1,163,41.743773154744936
PB,4,3,5.0,1.0,0,80,39.38603988603988
PB,4,3,5.0,1.0,1,34,39.5
PB,4,3,5.0,2.0,0,3,47.0
PB,4,3,5.0,2.0,1,1,57.0
PB,4,3,6.0,1.0,0,153,35.83071860388934
PB,4,3,6.0,1.0,1,82,39.36622807017544
PB,4,3,6.0,2.0,0,12,45.24444444444444
PB,4,3,6.0,2.0,1,8,44.75
PB,4,3,7.0,1.0,0,218,44.671071829405165
PB,4,3,7.0,1.0,1,274,46.840918887507954
PB,4,3,7.0,2.0,0,90,55.58256802721088
PB,4,3,7.0,2.0,1,77,54.101282051282055
PB,4,3,8.0,1.0,0,1758,42.30111831067095
PB,4,3,8.0,1.0,1,1411,40.277365152510505
PB,4,3,8.0,2.0,0,90,48.67368299976996
PB,4,3,8.0,2.0,1,59,44.91964285714286
PB,4,3,9.0,1.0,0,21,45.45
PB,4,3,9.0,1.0,1,17,43.55555555555555
PB,4,3,9.0,2.0,0,2,42.5
PB,4,3,10.0,1.0,0,45,30.360949395432154
PB,4,3,10.0,1.0,1,7,28.583333333333332
PB,4,3,10.0,2.0,0,4,25.166666666666664
PB,4,3,11.0,1.0,0,50,23.5625
PB,4,3,11.0,1.0,1,15,21.09375
PB,4,3,11.0,2.0,0,5,22.444444444444443
PB,4,3,11.0,2.0,1,1,22.0
PB,4,4,1.0,1.0,0,1675,45.37944142113325
PB,4,4,1.0,1.0,1,387,45.19041767389649
PB,4,4,1.0,2.0,0,157,57.69680958132045
PB,4,4,1.0,2.0,1,35,50.58516483516484
PB,4,4,2.0,1.0,0,177,52.37711581072237
PB,4,4,2.0,1.0,1,62,50.47539682539683
PB,4,4,2.0,2.0,0,64,60.20815295815296
PB,4,4,2.0,2.0,1,23,62.125
PB,4,4,3.0,1.0,0,703,38.73962082000367
PB,4,4,3.0,1.0,1,210,36.568174603174604
PB,4,4,3.0,2.0,0,47,45.214285714285715
PB,4,4,3.0,2.0,1,7,42.0
PB,4,4,4.0,1.0,0,3522,38.39372521732543
PB,4,4,4.0,1.0,1,786,37.94926251366808
PB,4,4,4.0,2.0,0,290,43.30535234617645
PB,4,4,4.0,2.0,1,58,40.027499999999996
PB,4,4,5.0,1.0,0,37,46.76647727272727
PB,4,4,5.0,1.0,1,10,42.4
PB,4,4,5.0,2.0,0,5,47.333333333333336
PB,4,4,5.0,2.0,1,1,49.0
PB,4,4,6.0,1.0,0,137,37.759395138017396
PB,4,4,6.0,1.0,1,30,37.013333333333335
PB,4,4,6.0,2.0,0,8,45.45
PB,4,4,6.0,2.0,1,2,48.5
PB,4,4,7.0,1.0,0,185,57.5454446025722
PB,4,4,7.0,1.0,1,94,53.86073318216175
PB,4,4,7.0,2.0,0,141,66.44753968253968
PB,4,4,7.0,2.0,1,51,61.69500000000001
PB,4,4,8.0,1.0,0,2688,44.19586153176595
PB,4,4,8.0,1.0,1,1065,42.35712041093679
PB,4,4,8.0,2.0,0,156,53.30901549430961
PB,4,4,8.0,2.0,1,50,48.720016542597186
PB,4,4,9.0,1.0,0,24,45.13157894736842
PB,4,4,9.0,1.0,1,7,31.285714285714285
PB,4,4,9.0,2.0,0,1,67.0
PB,4,4,10.0,1.0,0,33,28.753401360544217
PB,4,4,10.0,1.0,1,8,27.555555555555554
PB,4,4,10.0,2.0,0,1,30.0
PB,4,4,11.0,1.0,0,24,21.51578947368421
PB,4,4,11.0,1.0,1,8,23.666666666666668
PB,4,4,11.0,2.0,1,1,20.0
PB,5,1,1.0,1.0,0,896,36.80344996582628
PB,5,1,1.0,1.0,1,20819,33.67618665288238
PB,5,1,1.0,2.0,0,101,45.88425370148059
PB,5,1,1.0,2.0,1,2677,44.065494856212645
PB,5,1,2.0,1.0,0,171,40.10049542204941
PB,5,1,2.0,1.0,1,5754,36.76807913136209
PB,5,1,2.0,2.0,0,47,52.45402298850575
PB,5,1,2.0,2.0,1,1529,47.610032225390555
PB,5,1,3.0,1.0,0,19,37.26373626373627
PB,5,1,3.0,1.0,1,435,31.45802817892103
PB,5,1,3.0,2.0,1,39,40.64596273291926
PB,5,1,4.0,1.0,0,56,38.15561224489796
PB,5,1,4.0,1.0,1,638,32.68297519493161
